Scrapping_time,Link,New_Store_ID,Store_ID_raw,Search Query,Store Name,Store Rating,Category,Website Store,Address,Longitude,Latitude,N_Reviews,N_Blog_Reviews,Booking Hub Button Name,Certificate Button,Review_position,Review_Type,Reviewer_ID,Reviewer_N_reviews,Reviewer_N_photos,Reviewer_N_followers,Review_written,# Reviews_selected,Review_selected,Review_ID,Review_Time,Nth_visit,Proof method,Rating,Visit_Day,Have_reply,Time_reply
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,79,Visitor Review,ten0413,187.0,573,,드라이브겸 다녀왔어요💕 아메리카노는 원두가 여러가지라 골라 마실 수 있었고 다양한 분위기의 공간이 있어 좋았어요! 날씨가 좋았어서 그런가 금강 보면서 커피랑 빵을 먹으니 힐링되고 편안하게 쉬다 왔습니다 🙂,5.0,친절해요,R208,23.5.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,80,Visitor Review,허브로즈마리,144.0,755,5.0,"강이내려다 보이는 경치가 너무 좋은 앉을곳도 많은 대형카페입니다
카페가 세련되고 야외테이블에 앉아서 커피마시면 숲속힐링이 따로 없어요
목이 말라서 그런지 오미자에이드 청량감이 최고였어요^^",5.0,뷰가 좋아요,R209,23.5.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,81,Visitor Review,메리 메리,108.0,165,3.0,"공간도 넓고 좋아요
빵도 맛있답니다 ^^",5.0,커피가 맛있어요,R210,23.10.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,82,Visitor Review,jockey518,590.0,13,,^^,5.0,뷰가 좋아요,R211,1.28.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,83,Visitor Review,SEONHO 찡,1268.0,16,17.0,커피맛과 향이 좋아요,5.0,커피가 맛있어요,R212,23.12.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,84,Visitor Review,하리냥이,474.0,183,14.0,빵은 종류는 많치않았고 사람은 많았고 바깥 경치는 좋았는데 더워서 밖에는 나가는 사람이 없고 산쪽 전망도 괜찮아요,5.0,뷰가 좋아요,R213,23.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,85,Visitor Review,y11****,138.0,120,1.0,매장 넘 이쁘고 음식들다 맛나요 합강뷰는 덤이네요~^^ 특별한날 기념하러 오면 좋을거같아요,5.0,특별한 메뉴가 있어요,R214,23.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,86,Visitor Review,세종시 연동면 장래정,113.0,411,,"천안에서 점심시간이 지났는데 때를 놓쳤다며 집에서 라면 좀 끓여 달라는 영심언니랑 친구분 모시고 집 가까운 세종시 핫플레이스 #빈스텔라 갔었네
요. 역시 두분 모두 너무 좋다며 감탄 하네요~^^
내용 더보기",5.0,커피가 맛있어요,R215,23.5.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,87,Visitor Review,hso0475,423.0,191,,"깨끗해서 좋아요
커피도 맛나고 엄마집 근처라
 엄마모시고드라이브겸",5.0,음료가 맛있어요,R216,23.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,88,Visitor Review,킹콩3328,2800.0,,,금강이 바라보며 커피 마시기좋아요,5.0,매장이 청결해요,R217,23.11.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,89,Visitor Review,늘배고픈꼬꼬,13.0,15,,카페 너무 예쁘고 음료와빵 너무 맛있어용!! 뷰도 멋지고 힐링하고 갑니다,5.0,커피가 맛있어요,R218,23.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,90,Visitor Review,ryu****,452.0,105,1.0,"너무맛있어서.자주갑니당.강추요
빵다맛있어요~~",5.0,커피가 맛있어요,R219,23.11.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,91,Visitor Review,해인여행,102.0,465,12.0,"금강 볼 수 있는 좋은 전망에 빵도 맛있고 커피도 맛있어요.
직접 졸인 팥소가 산더미처럼 올라가 있는 팥빙산은 여름의 별미죠.
날씨가 쌀쌀해져 이번 팥빙수가 올해 마지막 빙수가 될것 같아요",5.0,커피가 맛있어요,R220,23.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,92,Visitor Review,이냥냥이,58.0,68,,"뷰가 너무 좋고 빵이 맛있어요! 합강 카라반 갔다가 두번째 왔어요 뷰가 끝내줍니다~ 바람도 시원하고 미세먼지도 좋음! 날씨와 뷰! 그리고 멋진 인테리
어~~ 힐링했어요~~😍
내용 더보기",5.0,인테리어가 멋져요,R221,23.6.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,93,Visitor Review,까마1203,75.0,588,8.0,카페도 크고 주차장도 넓어요 시오빵 진짜 맛있어서 강추해봅니다 ㅋㅋ,5.0,커피가 맛있어요,R222,23.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,94,Visitor Review,summer3535,255.0,472,15.0,"주차장 있어요
좋네유~
식당도 이용해봐야겠어요",5.0,커피가 맛있어요,R223,23.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,95,Visitor Review,하이베베베,306.0,577,,정말 아름답다라는 생각이 들 정도로 호화로운 인테리어가... 너무 힐링되는 곳인 것 같아요.. 감사해요 ♡♡ 또 가고 싶어요~ 최고에요,5.0,커피가 맛있어요,R224,23.6.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,96,Visitor Review,mar****,263.0,293,,"오늘은 주말치고는 한가한 오후네요.
잘 쉬다 왔어요.",5.0,인테리어가 멋져요,R225,23.8.23,3번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,97,Visitor Review,아자아자9884,366.0,151,,"커피도 맛있고 모카빵도 겉바속촉 맛있어요. 2층은 노키존으로 강뷰가 특히 넘 좋아 오랜시간 있어도 지루하지 않고 좋아요. 야외테라스에는 아이들과 
함께 오면 눈치보이지 않아 좋을것 같아요. 화장실까지 꼼꼼하게 신경써 기분좋은 나들이로 마무리~~^^
내용 더보기",5.0,좌석이 편해요,R226,23.4.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,98,Visitor Review,밤에 피는 벚꽃,559.0,,,그냥그냥,1.0,,R227,1.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,99,Visitor Review,cho****,120.0,,,ㅇ,1.0,,R228,1.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,100,Visitor Review,아리아나벤티님,1008.0,93,,"평잉 한가로워 좋네요:)
루이보스바닐라티도 맛나유~",5.0,뷰가 좋아요,R229,23.8.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,101,Visitor Review,규아리,1636.0,30,13.0,굿,5.0,특별한 메뉴가 있어요,R230,23.12.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,102,Visitor Review,에이치아이요,164.0,256,10.0,"오래간만에 방문한 빈스텔라 역시 세종 뷰카페 1등은 빈스텔라이네요 ㅎㅎ 일찍 방문했더니 사람도 없고 힐링 그 자체에요 ㅎㅎ 타지인들한테 세종오
면 꼭 가야할 카페로 추천하고 싶습니다. 날씨도 좋고 강추
내용 더보기",5.0,디저트가 맛있어요,R231,23.4.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,103,Visitor Review,행복가득48,41.0,29,,뷰 좋고 음료 맛있어요,5.0,뷰가 좋아요,R232,23.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,104,Visitor Review,밀ㅇ밀,995.0,452,,"주차 안내도 직접 나와서 해 주시고 첫인상부터 너무 좋은 곳!
매장도 넓고 깔끔하고 무엇보다 음료와 빵이 맛있는 곳.
근처에 매운탕 맛집도 많아서 날잡아서 다시 방문할 예정입니다.",5.0,커피가 맛있어요,R233,23.6.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,105,Visitor Review,퐁당퐁당a,77.0,251,,"세종시카페는 많지만 세종에서 손꼽을수있는 분위기 맛집아닐까싶어요 힐링 너무 잘하고갑니다^^ 세종합강캠핑장이랑도 가깝더군요!!! 또 들릴게요 ㅎ
내용 더보기",5.0,사진이 잘 나와요,R234,23.5.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,106,Visitor Review,아름다운사람으로살기,1073.0,1373,,부강 빈스텔라 카페~~커피도 맛있고~뷰도 예뻐요~~,5.0,커피가 맛있어요,R235,23.8.23,6번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,107,Visitor Review,nop****,350.0,445,42.0,빈스텔라 멀어서 가는 길은 좀 힘들었지만 예쁜 경관과 인테리어에 반해 또 방문하고 싶은 카페가 됐습니다. 베이커리도 맛있고 카페도 깨끗해서 괜찮더라구요. 주차공간도 넉넉해서 편안한 방문이였어요.,5.0,커피가 맛있어요,R236,23.6.23,1번째 방문,"인증 수단
영수증",,,No,
